employee_id,first_name,last_name,date_of_birth,gender,ethnicity,job_title,department,hire_date,termination_date,salary,hourly_rate,overtime_rate,pay_frequency,tax_withholding,ssn,address,city,state,zip_code,phone_number,emergency_contact_name,emergency_contact_phone,marital_status,spouse_name,number_of_dependents,education_level,years_of_experience,performance_rating,benefits_eligible,union_member
631,Livvyy,Girodon,9/4/1976,Female,Asian,Director of Sales,Human Resources,2/12/2004,9/3/2006,141297.46,44.3,27.36,Bi-weekly,0.85,176-09-9085,258 Kingsford Place,Zhongbu,,,286-607-7883,Livvyy Girodon,859-352-1191,Widowed,Livvyy Girodon,6,Associate's Degree,11,2.61,false,true
632,Hanson,Kennedy,4/18/1979,Male,Other,Compensation Analyst,Business Development,4/22/2012,9/13/2003,127932.3,45.94,68.91,Bi-weekly,0.33,386-21-8010,6059 Bartillon Lane,Nhơn Trạch,,,264-376-4065,Hanson Kennedy,272-331-8174,Married,Hanson Kennedy,7,Associate's Degree,34,2.71,false,true
633,Shanna,Meake,8/29/1952,Female,Other,Editor,Business Development,11/28/2021,10/13/2005,118141.58,17.4,60.28,Monthly,0.44,827-67-1216,7995 Prairie Rose Avenue,Serra Talhada,,56900-000,659-938-7516,Shanna Meake,771-287-8595,Married,Shanna Meake,9,Doctorate,26,2.23,false,false
634,Korella,Spinelli,12/19/1978,Female,White,Associate Professor,Sales,6/20/2019,4/22/2005,76661.58,19.23,70.05,Monthly,0.2,399-83-2922,19759 Ridgeview Parkway,Nizhniy Kislyay,,309142,227-252-2873,Korella Spinelli,674-692-3338,Married,Korella Spinelli,10,Associate's Degree,10,2.67,false,true
635,Sly,Martschik,4/24/1950,Male,Asian,Staff Accountant III,Engineering,8/13/2000,8/27/2000,28751.49,60.7,19.73,Bi-weekly,0.8,267-96-6633,0689 Manufacturers Plaza,Easington,,,877-124-4337,Sly Martschik,591-852-8545,Married,Sly Martschik,8,Associate's Degree,5,4.24,true,true
636,Lilla,Espinoza,3/26/1988,Female,White,Cost Accountant,Services,11/13/2013,5/29/2021,81335.32,77.96,91.18,Weekly,0.59,895-44-3313,5445 Carberry Place,Luzon,,8303,527-590-8549,Lilla Espinoza,694-621-4540,Married,Lilla Espinoza,9,High School,20,4.79,true,true
637,Marsh,Simic,2/11/1957,Male,Asian,Chief Design Engineer,Human Resources,1/28/2002,9/19/2014,146859.97,58.55,38.7,Monthly,0.47,354-32-0961,960 Sherman Circle,West Kelowna,BC,V1Z,409-826-4395,Marsh Simic,272-704-6464,Widowed,Marsh Simic,9,Associate's Degree,30,1.69,true,true
638,Coleman,Duplan,3/30/1985,Male,Hispanic,Environmental Specialist,Human Resources,6/11/2020,12/12/2015,40682.22,21.25,51.06,Monthly,0.44,113-88-2381,217 Cherokee Pass,Jelcz,,91-864,713-761-3930,Coleman Duplan,669-176-1686,Married,Coleman Duplan,0,Bachelor's Degree,26,4.56,false,false
639,Anton,Saltsberger,2/28/1968,Male,Hispanic,Human Resources Manager,Research and Development,7/27/2001,5/1/2017,132673.14,67.96,36.11,Monthly,0.3,262-74-1942,8 Roxbury Place,Cambridge,,,494-989-9913,Anton Saltsberger,778-723-0474,Single,Anton Saltsberger,5,Doctorate,24,1.84,false,true
640,Borden,Stidever,9/19/1999,Male,Black,Civil Engineer,Services,7/2/2018,7/3/2006,41819.01,57.69,96.22,Bi-weekly,0.64,594-94-1616,49502 Rutledge Terrace,Niquelândia,,76420-000,916-214-0605,Borden Stidever,906-697-4718,Married,Borden Stidever,7,Bachelor's Degree,35,3.26,false,true
641,Joly,Gaffey,2/6/1951,Female,Hispanic,Occupational Therapist,Legal,7/12/2005,3/29/2012,182484.11,91.66,51.44,Bi-weekly,0.11,564-03-7393,0362 Barnett Road,Zama,,228-0027,822-178-8470,Joly Gaffey,332-867-2478,Widowed,Joly Gaffey,5,Associate's Degree,49,4.72,true,true
642,Krista,Cancellieri,11/18/2001,Female,Asian,Speech Pathologist,Legal,5/5/2019,3/8/2010,102782.96,92.94,83.43,Bi-weekly,0.63,501-44-4705,8325 Waywood Point,Chong’ansi,,,790-790-2516,Krista Cancellieri,775-408-8739,Divorced,Krista Cancellieri,8,Master's Degree,18,3.45,false,true
643,Eugine,Nise,4/10/1992,Female,Asian,Web Developer I,Sales,4/15/2001,5/17/2006,30540.41,88.64,84.42,Bi-weekly,0.62,881-46-5138,18709 Forest Run Junction,Charlemagne,QC,J6V,372-331-9626,Eugine Nise,927-140-9407,Widowed,Eugine Nise,3,Bachelor's Degree,9,4.38,false,false
644,Damita,Gilchrest,4/17/1968,Female,Asian,VP Product Management,Support,2/5/2002,9/26/2010,33651.66,84.95,37.99,Bi-weekly,0.29,266-43-0959,0383 3rd Street,Boussé,,,387-684-8966,Damita Gilchrest,303-440-4923,Married,Damita Gilchrest,4,High School,7,2.71,false,false
645,Sarina,Gare,12/10/1990,Female,White,Nurse Practicioner,Research and Development,3/13/2016,9/7/2018,163774.9,69.48,98.36,Monthly,0.24,244-76-6342,5920 Mandrake Park,Horní Lideč,,756 12,153-955-4938,Sarina Gare,891-392-7297,Single,Sarina Gare,10,High School,46,3.49,true,false
646,Micaela,Swafford,2/10/1955,Female,White,Professor,Human Resources,4/4/2005,11/14/2010,58807.39,87.5,86.98,Bi-weekly,0.0,262-67-0756,59727 Lukken Road,Bezenchuk,,446254,849-446-0719,Micaela Swafford,168-806-3588,Married,Micaela Swafford,0,Master's Degree,1,2.67,false,false
647,Penny,Corton,8/16/1984,Male,Asian,Financial Analyst,Marketing,6/27/2004,2/23/2012,162520.61,85.09,10.37,Weekly,0.91,541-60-7160,6 Dennis Street,Goraj,,66-342,899-970-0161,Penny Corton,344-614-4761,Married,Penny Corton,1,High School,0,2.07,false,false
648,Damaris,Martignoni,6/7/1975,Female,Asian,Social Worker,Legal,12/28/2013,5/10/2008,123934.34,53.32,27.46,Monthly,0.34,121-55-2237,919 Schiller Avenue,Rufino,,6100,405-730-1711,Damaris Martignoni,519-204-5050,Single,Damaris Martignoni,4,High School,39,1.3,false,true
649,Salomone,Stuckow,9/23/1993,Male,Hispanic,Senior Quality Engineer,Marketing,4/18/2005,8/14/2010,195006.55,37.01,14.87,Weekly,0.59,194-55-5124,2 Pawling Way,Tawangrejo,,,402-890-0357,Salomone Stuckow,238-264-2460,Divorced,Salomone Stuckow,3,Master's Degree,31,2.59,false,false
650,Hallie,Penniall,8/25/1977,Female,White,Staff Scientist,Sales,5/1/2021,1/23/2003,25316.4,85.03,45.37,Weekly,0.32,448-26-0396,8 Oriole Park,Pacatuba,,49970-000,428-111-3458,Hallie Penniall,180-904-0207,Single,Hallie Penniall,7,Master's Degree,3,1.13,true,false
651,Timmie,Bottomore,10/15/1960,Female,White,Office Assistant IV,Training,11/15/2017,6/14/2015,178534.9,30.9,95.21,Weekly,0.59,695-47-4173,9 Merrick Road,Kampungraja,,,240-411-3770,Timmie Bottomore,584-907-1074,Single,Timmie Bottomore,9,Associate's Degree,15,3.68,true,false
652,Marcelle,Ruoff,3/30/1976,Female,Other,Assistant Manager,Legal,1/9/2008,9/1/2014,135631.65,36.31,19.93,Bi-weekly,0.74,464-52-1785,13643 Scofield Point,Qingyun,,,864-696-1669,Marcelle Ruoff,970-176-4296,Divorced,Marcelle Ruoff,10,Master's Degree,23,1.22,true,true
653,Stormy,Jakubowicz,9/25/1996,Female,Other,Account Executive,Product Management,6/6/2017,10/7/2003,105092.03,66.84,80.99,Monthly,0.9,255-85-2942,6 Drewry Crossing,Borucin,,47-451,442-358-6274,Stormy Jakubowicz,156-419-8179,Divorced,Stormy Jakubowicz,2,High School,6,3.33,true,true
654,Celesta,Amps,12/3/1963,Female,Asian,Occupational Therapist,Support,12/7/2019,8/17/2015,150662.0,30.35,35.12,Monthly,0.52,398-15-3452,782 Fair Oaks Plaza,Ambulong,,4234,618-749-9870,Celesta Amps,111-750-2430,Married,Celesta Amps,0,Bachelor's Degree,32,3.82,true,true
655,Patrice,Ferreira,9/27/1962,Female,Hispanic,VP Sales,Engineering,7/20/2017,8/14/2021,94444.66,27.62,14.64,Weekly,0.15,789-64-3256,147 North Avenue,Carapicuíba,,06300-000,574-349-7470,Patrice Ferreira,817-620-8006,Married,Patrice Ferreira,3,Bachelor's Degree,26,4.92,false,true
656,Elroy,Falkous,11/1/1993,Male,Hispanic,Sales Associate,Business Development,9/8/2010,4/12/2011,20418.54,85.45,82.3,Bi-weekly,0.75,520-48-5240,7589 Carioca Lane,Pueblo Nuevo,,,245-500-5267,Elroy Falkous,502-829-8618,Married,Elroy Falkous,2,Associate's Degree,29,1.64,true,true
657,Monique,Sommerlie,12/17/1982,Female,White,Compensation Analyst,Product Management,5/12/2001,9/25/2004,32760.06,11.25,84.76,Monthly,0.49,717-19-2550,2680 Shelley Park,Wako,,354-0046,936-474-6214,Monique Sommerlie,660-374-7479,Widowed,Monique Sommerlie,2,Doctorate,42,4.76,false,false
658,Lacey,Kupis,4/9/2002,Female,White,Internal Auditor,Engineering,11/17/2000,7/6/2009,77414.13,39.66,15.96,Weekly,0.73,171-47-6951,36397 Shasta Street,Ringinrejo,,,129-763-4457,Lacey Kupis,686-512-5143,Widowed,Lacey Kupis,8,Doctorate,30,3.28,false,true
659,Zahara,Mordin,2/9/1964,Female,Other,Senior Editor,Engineering,4/29/2018,9/19/2003,193030.23,22.4,26.93,Bi-weekly,0.01,300-33-2088,0942 Tony Pass,Cayara,,,136-519-8221,Zahara Mordin,980-454-0688,Widowed,Zahara Mordin,6,Associate's Degree,24,1.04,true,true
660,Noelyn,Kidman,9/24/1967,Female,Hispanic,Engineer III,Business Development,3/19/2003,8/31/2020,42906.06,14.16,88.94,Monthly,0.72,137-78-8108,363 Buena Vista Terrace,Nanshe,,,579-750-4126,Noelyn Kidman,671-842-1788,Divorced,Noelyn Kidman,2,Associate's Degree,9,1.8,true,true
661,Jared,Witheford,2/17/1990,Male,Black,Nuclear Power Engineer,Support,2/23/2008,3/6/2000,110723.91,17.58,19.68,Bi-weekly,0.72,314-97-2590,071 Arkansas Court,Prang Ku,,33170,128-713-0484,Jared Witheford,885-630-4488,Widowed,Jared Witheford,7,Doctorate,39,4.43,false,false
662,Conway,Southorn,11/10/1963,Male,Asian,Quality Control Specialist,Services,10/24/2021,9/12/2006,186202.51,63.79,58.7,Bi-weekly,0.99,335-74-4059,99 Farragut Junction,Nangaroro,,,579-191-8080,Conway Southorn,341-941-3499,Widowed,Conway Southorn,1,Associate's Degree,24,3.96,false,true
663,Christel,Helling,6/14/1951,Female,White,Business Systems Development Analyst,Services,10/12/2017,9/9/2019,64848.9,41.14,40.02,Monthly,0.77,621-42-7172,45 Columbus Court,Celorico de Basto,03,4890-223,446-248-9930,Christel Helling,771-133-0542,Widowed,Christel Helling,1,Doctorate,26,2.32,false,true
664,Adam,Linner,1/11/1984,Male,Other,Account Executive,Engineering,2/3/2000,12/19/2009,90605.09,84.63,63.18,Bi-weekly,0.92,284-53-8718,9607 Mendota Plaza,Xinglong,,,775-785-7992,Adam Linner,899-849-3187,Divorced,Adam Linner,4,Doctorate,22,4.08,true,true
665,Krishnah,Elsby,8/4/2001,Male,Hispanic,Nurse,Research and Development,5/11/2018,3/12/2021,195532.89,62.13,22.16,Weekly,0.43,289-89-4227,208 Messerschmidt Terrace,Talaibon,,4230,227-315-9191,Krishnah Elsby,624-267-1796,Single,Krishnah Elsby,9,Master's Degree,44,2.09,false,false
666,Peggy,Wolfe,6/17/1980,Female,Asian,Graphic Designer,Training,10/17/2003,10/25/2010,97747.68,29.91,16.09,Monthly,0.97,605-70-9024,23797 Kensington Way,Agoo,,2504,478-141-0792,Peggy Wolfe,959-571-3026,Married,Peggy Wolfe,9,High School,25,3.69,false,false
667,Norry,Markl,8/16/1989,Male,Asian,Chemical Engineer,Business Development,3/6/2003,4/6/2003,151383.85,88.89,34.11,Bi-weekly,0.05,861-63-6777,02 Oak Valley Park,Paraíso das Águas,,36420-000,289-513-6783,Norry Markl,574-896-6771,Divorced,Norry Markl,5,Master's Degree,12,2.14,true,true
668,Hugues,Geydon,7/5/1959,Male,Hispanic,Legal Assistant,Accounting,4/14/2005,11/4/2016,195554.38,60.04,51.89,Weekly,0.58,752-04-9498,7233 Eastwood Avenue,Ageoshimo,,362-0025,859-223-3778,Hugues Geydon,428-132-0659,Single,Hugues Geydon,6,High School,26,1.45,false,true
669,Raf,Luard,12/16/1961,Female,White,Tax Accountant,Marketing,8/2/2001,4/2/2013,109495.94,46.46,12.74,Monthly,0.26,863-14-3797,7407 Crownhardt Parkway,Nowa Dęba,,39-460,428-347-4760,Raf Luard,483-584-9117,Married,Raf Luard,8,Doctorate,27,4.83,true,false
670,Dinny,Wingate,10/26/1955,Female,Hispanic,Environmental Specialist,Sales,3/28/2002,1/31/2021,175493.64,36.38,55.61,Weekly,0.36,860-40-1149,427 Lawn Crossing,Araguaína,,77800-000,536-533-8334,Dinny Wingate,677-156-7479,Single,Dinny Wingate,5,Master's Degree,45,1.72,false,true
671,Cheston,Chapell,10/5/1990,Male,Asian,Electrical Engineer,Services,8/22/2014,4/5/2019,62054.16,70.18,55.53,Weekly,0.15,218-57-3286,80 Haas Road,Kiviõli,,,796-107-6901,Cheston Chapell,639-684-5964,Single,Cheston Chapell,7,Doctorate,16,3.2,true,true
672,Fred,Pellington,11/6/1974,Female,Asian,Media Manager IV,Business Development,10/27/2006,9/23/2010,186529.66,89.62,20.25,Bi-weekly,0.38,160-83-7599,2 Carioca Lane,Veyno,,,593-580-2524,Fred Pellington,532-130-0350,Single,Fred Pellington,3,Bachelor's Degree,35,2.33,true,true
673,Domingo,Arnhold,11/30/1969,Male,Asian,Computer Systems Analyst I,Training,8/12/2010,9/27/2014,139725.63,81.25,34.14,Bi-weekly,0.16,100-89-3126,64520 Alpine Place,كاف الجاع,,,945-156-4094,Domingo Arnhold,416-398-0388,Widowed,Domingo Arnhold,7,High School,27,2.79,true,false
674,Somerset,Busse,6/21/1996,Male,Hispanic,Senior Editor,Sales,1/14/2002,9/19/2019,150444.39,62.42,80.98,Weekly,0.15,671-31-7484,51 Nevada Plaza,Krasnoye,,652577,312-569-0823,Somerset Busse,588-264-0387,Married,Somerset Busse,10,High School,41,4.34,false,true
675,Pernell,Mohammad,8/31/1975,Male,White,Payment Adjustment Coordinator,Product Management,6/20/2012,2/27/2001,118774.88,85.48,77.0,Bi-weekly,0.37,780-25-6851,8265 Main Hill,Gubu,,,610-514-4749,Pernell Mohammad,904-845-8000,Single,Pernell Mohammad,3,Master's Degree,4,3.59,true,true
676,Murdoch,Janota,9/4/1967,Male,Black,Account Executive,Services,2/21/2018,5/23/2013,171350.02,38.17,35.69,Weekly,0.06,552-82-2933,96840 Chive Lane,Pringgoboyo,,,421-731-0789,Murdoch Janota,214-979-4576,Single,Murdoch Janota,5,Master's Degree,39,2.57,false,true
677,Mella,Fleckney,9/21/1980,Female,Black,Pharmacist,Legal,4/21/2007,4/5/2003,62373.57,54.78,22.42,Bi-weekly,0.0,656-82-9031,353 Eastwood Pass,Bima,,,783-900-2213,Mella Fleckney,508-154-0652,Married,Mella Fleckney,4,Master's Degree,18,1.68,true,false
678,Barth,Kennelly,9/22/1956,Male,Black,Operator,Engineering,1/15/2015,10/24/2020,112993.57,17.96,33.15,Monthly,0.96,104-13-7270,161 Mockingbird Court,Zwolle,15,8024,142-629-6555,Barth Kennelly,630-414-7496,Single,Barth Kennelly,0,Master's Degree,35,3.49,false,false
679,Laurence,Elflain,1/24/1958,Male,Other,Computer Systems Analyst II,Sales,2/4/2018,10/24/2004,148354.57,98.5,70.99,Bi-weekly,0.35,531-03-1848,92 Green Ridge Court,Cork,,T23,732-622-8906,Laurence Elflain,829-955-2675,Married,Laurence Elflain,8,Master's Degree,32,3.84,true,true
680,Byrom,Larwell,7/9/1977,Male,Hispanic,Analog Circuit Design manager,Engineering,1/26/2002,5/10/2011,61617.73,77.65,59.01,Bi-weekly,0.03,330-90-9340,8 Erie Way,Vecpiebalga,,,624-655-3348,Byrom Larwell,516-701-8116,Married,Byrom Larwell,5,Master's Degree,21,2.49,false,false
681,Frederic,Raccio,1/17/1998,Male,Black,General Manager,Human Resources,9/4/2014,7/18/2015,165346.02,30.65,99.55,Weekly,0.89,755-49-4163,7 Fordem Road,Lupane,,,888-319-5179,Frederic Raccio,229-982-5429,Single,Frederic Raccio,9,Associate's Degree,41,2.63,false,false
682,Gregory,Bollands,8/26/1989,Male,White,Internal Auditor,Services,1/29/2016,4/14/2021,174640.74,93.02,40.91,Bi-weekly,0.92,433-40-8701,0 Sauthoff Park,Colonias Unidas,,3515,722-991-4168,Gregory Bollands,213-406-0076,Widowed,Gregory Bollands,8,Bachelor's Degree,26,3.27,false,true
683,Fayette,Carratt,11/19/1981,Female,Hispanic,Marketing Assistant,Services,6/29/2007,1/1/2017,80653.39,20.08,53.83,Monthly,0.38,259-58-8943,6 Fallview Terrace,Montpellier,A9,34964 CEDEX 2,515-988-4607,Fayette Carratt,693-815-0436,Single,Fayette Carratt,9,Doctorate,8,3.0,true,false
684,Kenny,Highway,4/18/1979,Male,Hispanic,Civil Engineer,Product Management,4/9/2001,1/11/2013,176511.47,85.92,51.34,Bi-weekly,0.94,640-62-4725,6 Lien Street,Aubenas,B9,07209 CEDEX,774-390-4836,Kenny Highway,672-206-1162,Divorced,Kenny Highway,10,High School,5,3.48,false,false
685,Bobinette,Creegan,9/8/1992,Female,Other,Account Executive,Sales,11/19/2004,8/24/2003,85535.17,28.07,98.82,Bi-weekly,0.75,853-82-0179,94609 Saint Paul Drive,Paclolo,,6103,235-722-8309,Bobinette Creegan,808-813-9228,Married,Bobinette Creegan,2,High School,15,4.6,false,false
686,Lilyan,Hrynczyk,9/24/1955,Female,Asian,Technical Writer,Accounting,4/13/2017,4/25/2010,151691.81,65.93,99.82,Monthly,0.56,146-01-1829,43 Jenifer Center,Biała,,95-001,357-127-8058,Lilyan Hrynczyk,973-719-3094,Widowed,Lilyan Hrynczyk,1,Master's Degree,38,1.25,false,false
687,Ogdon,Gilardi,5/13/1993,Male,Asian,Executive Secretary,Human Resources,10/24/2001,2/12/2010,60695.93,56.53,30.36,Bi-weekly,0.93,820-12-1624,02 Loomis Avenue,Jambu,,,325-479-2402,Ogdon Gilardi,989-364-8920,Widowed,Ogdon Gilardi,9,Doctorate,19,3.42,true,false
688,Neel,Imlock,11/2/1977,Male,White,Payment Adjustment Coordinator,Legal,9/14/2019,8/30/2015,182429.77,83.48,66.45,Monthly,0.6,871-37-7346,57 Thierer Point,Al Maḩjal,,,662-517-8859,Neel Imlock,247-559-3975,Widowed,Neel Imlock,7,Bachelor's Degree,4,2.34,false,true
689,Amandi,Barkworth,6/28/1957,Female,Asian,Financial Advisor,Services,5/7/2012,1/14/2003,146149.16,91.43,81.28,Monthly,0.35,366-55-4038,90939 Cottonwood Plaza,Tanahmerah,,,451-799-2278,Amandi Barkworth,168-734-6103,Single,Amandi Barkworth,4,Master's Degree,33,3.49,true,true
690,Edy,Matyja,1/24/1997,Female,Hispanic,Account Coordinator,Marketing,11/3/2008,11/22/2008,111675.77,47.8,53.27,Monthly,0.33,894-46-3576,7604 Mesta Pass,Penelas,03,4850-194,633-123-5987,Edy Matyja,140-868-8066,Married,Edy Matyja,3,Master's Degree,50,1.37,true,true
691,Dorothee,Greenhill,3/7/1995,Female,Asian,Help Desk Technician,Human Resources,12/13/2010,9/5/2008,114841.88,73.8,84.46,Bi-weekly,0.61,219-32-6751,230 Doe Crossing Street,Ribeirão Pires,,09400-000,609-119-2187,Dorothee Greenhill,623-230-6073,Divorced,Dorothee Greenhill,7,Bachelor's Degree,33,2.92,false,false
692,Tobin,de Najera,2/11/1983,Male,Hispanic,Account Coordinator,Business Development,2/13/2013,9/16/2010,149129.57,19.42,28.0,Weekly,0.07,296-88-8443,009 Little Fleur Way,Ḩukūmat-e Shīnkaī,,,758-990-8234,Tobin de Najera,200-236-9991,Married,Tobin de Najera,8,Doctorate,30,3.63,true,false
693,Stesha,Dandie,6/30/1973,Female,Black,Staff Scientist,Services,2/18/2020,4/16/2010,44489.24,38.18,38.98,Weekly,0.74,846-63-5774,52 Thierer Road,Xindian,,,901-319-8169,Stesha Dandie,245-216-1059,Married,Stesha Dandie,5,Bachelor's Degree,13,2.38,false,false
694,Deina,Lawley,9/1/1970,Female,Asian,Structural Engineer,Legal,7/4/2018,10/19/2020,32829.61,51.92,99.45,Weekly,0.58,474-36-9698,4 Summerview Hill,Sezimovo Ústí,,391 02,144-523-8287,Deina Lawley,755-580-9538,Divorced,Deina Lawley,9,Bachelor's Degree,1,3.1,false,false
695,Sonya,Allewell,8/11/1994,Female,Hispanic,VP Sales,Business Development,5/1/2014,2/12/2016,144986.37,51.38,38.23,Weekly,0.26,169-82-6385,648 Bowman Lane,Zhifang,,,284-251-9007,Sonya Allewell,409-496-1351,Divorced,Sonya Allewell,4,Associate's Degree,2,1.89,true,true
696,Eleni,Spalton,7/4/1973,Female,Black,Director of Sales,Human Resources,8/31/2016,10/9/2015,178496.51,61.23,73.91,Weekly,0.88,132-83-7481,402 Elka Center,Hwange,,,274-112-8700,Eleni Spalton,353-147-0386,Married,Eleni Spalton,5,Doctorate,14,4.0,false,false
697,Serge,Riatt,10/22/1969,Male,Hispanic,Teacher,Human Resources,12/1/2017,9/16/2021,32710.15,38.84,75.37,Monthly,0.25,475-39-4375,84 Monterey Terrace,Menghai,,,371-138-6134,Serge Riatt,997-105-4728,Single,Serge Riatt,4,Associate's Degree,4,2.71,true,false
698,Bunni,Giovannilli,9/14/2001,Female,White,Human Resources Manager,Services,5/9/2013,5/12/2020,77463.56,53.92,57.93,Monthly,0.24,161-20-6873,7445 Briar Crest Lane,Viamão,,94400-000,790-288-3639,Bunni Giovannilli,343-577-7916,Widowed,Bunni Giovannilli,1,High School,29,3.39,true,false
699,Antonin,Braffington,3/12/1953,Male,Hispanic,Internal Auditor,Accounting,10/29/2004,1/11/2002,140737.28,89.01,66.87,Weekly,0.28,892-02-2882,6444 1st Street,Sibubuhan,,,404-875-8856,Antonin Braffington,108-439-0562,Married,Antonin Braffington,1,Associate's Degree,24,1.86,true,true
700,Averyl,Syfax,3/23/1962,Female,Black,Internal Auditor,Training,7/24/2000,11/5/2019,24491.76,82.03,29.14,Weekly,0.43,553-80-7471,746 Gerald Street,Fagersta,U,737 47,682-900-6640,Averyl Syfax,615-194-9010,Married,Averyl Syfax,7,Associate's Degree,49,2.78,false,true
701,Addia,Noore,3/23/1956,Female,Asian,Administrative Officer,Research and Development,5/29/2011,2/23/2006,90164.69,36.42,69.95,Bi-weekly,0.9,541-59-3650,80 Armistice Pass,Tucheng,,,708-646-9817,Addia Noore,701-298-9064,Divorced,Addia Noore,5,Associate's Degree,7,4.05,true,false
702,Nelli,Loomis,7/17/1950,Female,Asian,Geologist I,Product Management,6/7/2011,11/25/2005,20431.93,49.39,35.15,Weekly,0.67,753-74-0097,8 Vahlen Way,Odolanów,,63-430,891-851-5925,Nelli Loomis,671-291-0820,Widowed,Nelli Loomis,10,Bachelor's Degree,38,2.18,false,true
703,Abel,Duce,1/23/1963,Male,White,Account Representative II,Support,4/2/2002,1/26/2001,186483.38,65.33,46.41,Weekly,0.95,427-13-1923,18 Gerald Crossing,Staraya Stanitsa,,385436,278-642-5817,Abel Duce,761-868-4038,Divorced,Abel Duce,4,Bachelor's Degree,48,4.16,true,true
704,Lexy,Leek,1/27/1985,Female,White,Programmer II,Legal,12/19/2019,10/8/2019,134066.89,60.84,89.67,Monthly,0.28,605-46-9114,4375 Summerview Plaza,Jiangyou,,,234-799-3602,Lexy Leek,743-554-5109,Single,Lexy Leek,2,Bachelor's Degree,48,2.12,false,false
705,Vail,Seatter,9/8/1971,Male,Black,Programmer Analyst IV,Training,4/10/2003,9/29/2019,103133.36,88.08,70.94,Weekly,0.14,795-11-5504,06986 Claremont Alley,Oleiros,05,6160-402,647-513-5183,Vail Seatter,780-823-7548,Divorced,Vail Seatter,5,Master's Degree,30,1.91,true,false
706,Mable,Bathersby,9/19/1965,Female,Hispanic,Programmer Analyst III,Business Development,2/20/2008,5/8/2017,41211.38,68.26,77.0,Monthly,0.58,625-76-4765,534 Dunning Way,Xiliu,,,134-110-2625,Mable Bathersby,420-303-6199,Divorced,Mable Bathersby,3,Bachelor's Degree,19,1.73,true,true
707,Janot,Cornely,11/15/1986,Female,Black,Software Test Engineer II,Training,5/27/2003,3/13/2006,162088.95,58.18,70.51,Bi-weekly,0.22,346-12-3555,9 Iowa Avenue,Xiangfeng,,,877-197-5798,Janot Cornely,453-942-9628,Single,Janot Cornely,8,Master's Degree,7,1.2,false,false
708,Ximenez,Steer,10/30/2000,Male,White,Sales Associate,Engineering,2/8/2002,8/30/2004,115431.17,49.34,51.0,Bi-weekly,0.52,165-34-8384,1257 Spenser Crossing,Lazaro Cardenas,NAY,63807,828-903-7301,Ximenez Steer,301-604-1275,Divorced,Ximenez Steer,7,Doctorate,38,4.48,true,false
709,Tobi,Cordingly,11/27/1963,Female,Other,Chemical Engineer,Human Resources,8/7/2003,4/5/2016,93334.95,87.0,79.07,Monthly,0.88,678-04-1613,0 Truax Trail,Bebedahan,,,198-248-7775,Tobi Cordingly,167-196-7428,Single,Tobi Cordingly,8,Associate's Degree,28,4.36,false,true
