employee_id,first_name,last_name,date_of_birth,gender,ethnicity,job_title,department,hire_date,termination_date,salary,hourly_rate,overtime_rate,pay_frequency,tax_withholding,ssn,address,city,state,zip_code,phone_number,emergency_contact_name,emergency_contact_phone,marital_status,spouse_name,number_of_dependents,education_level,years_of_experience,performance_rating,benefits_eligible,union_member
620,Philippe,Raffan,6/14/1963,Agender,Asian,Programmer IV,Marketing,7/23/2019,1/14/2009,170747.99,41.83,56.15,Weekly,0.63,778-50-1744,647 Grover Center,Barayong,,4500,844-122-4192,Philippe Raffan,206-488-8048,Single,Philippe Raffan,3,Doctorate,28,1.23,true,true
621,Tybalt,Rossey,8/12/1985,Cis Female,Other,Chief Design Engineer,Research and Development,9/19/2014,2/28/2005,153593.13,44.13,90.2,Monthly,0.67,201-08-1907,25 Luster Point,Ashchysay,,,478-403-9292,Tybalt Rossey,506-101-4569,Widowed,Tybalt Rossey,6,High School,28,3.19,false,true
622,Rockwell,Oxtarby,8/29/1967,Trans Person,White,Human Resources Manager,Engineering,11/30/2008,1/4/2005,164060.81,15.24,66.61,Monthly,0.04,825-41-7587,95581 Clarendon Drive,Tateyama,,999-6732,670-501-8625,Rockwell Oxtarby,703-478-2573,Single,Rockwell Oxtarby,3,Associate's Degree,3,2.76,true,false
623,Susi,Tryme,5/5/1981,Cisgender Man,Hispanic,Graphic Designer,Product Management,2/4/2002,11/30/2015,199883.02,28.06,75.11,Monthly,0.53,786-84-2042,8953 Manley Trail,Curahnongko,,,836-109-9176,Susi Tryme,807-822-6717,Married,Susi Tryme,9,Associate's Degree,39,1.75,true,true
624,Silvio,Dougill,12/2/1997,Transsexual Man,Asian,Sales Representative,Services,4/28/2009,11/15/2004,109708.38,65.62,20.25,Monthly,0.48,613-97-9933,9 Paget Park,Ambulong,,4234,279-391-1830,Silvio Dougill,726-304-0701,Married,Silvio Dougill,10,High School,38,4.11,false,false
625,Robyn,Trevascus,12/2/1991,Bigender,Other,Chief Design Engineer,Product Management,4/2/2009,5/17/2018,28605.48,17.13,70.77,Weekly,0.31,418-45-0536,55207 Schurz Terrace,Mudian,,,953-763-7292,Robyn Trevascus,312-232-2236,Divorced,Robyn Trevascus,6,Bachelor's Degree,48,2.4,false,false
626,Kaine,De Bruyn,6/12/1978,Cisgender Man,White,Recruiting Manager,Research and Development,2/24/2003,5/10/2014,151938.89,10.08,25.72,Monthly,0.97,578-55-3103,4833 Talmadge Street,Karanglo,,,866-500-3223,Kaine De Bruyn,818-436-8722,Widowed,Kaine De Bruyn,2,Doctorate,22,1.44,false,false
627,Eugenie,Benyan,9/3/1950,Trans Person,Hispanic,Chief Design Engineer,Research and Development,2/6/2009,12/4/2017,181864.63,48.9,14.82,Bi-weekly,0.7,120-86-8645,29 Vera Way,San Bernardino,,,475-889-9769,Eugenie Benyan,763-215-1300,Widowed,Eugenie Benyan,5,Bachelor's Degree,35,4.48,true,false
628,Jemmy,Aloshikin,10/25/1966,Transsexual,Black,Operator,Engineering,1/3/2020,5/7/2007,110731.77,27.85,35.8,Bi-weekly,0.47,188-36-1910,3 Dennis Pass,Créteil,A8,94024 CEDEX,576-363-2031,Jemmy Aloshikin,760-277-5393,Widowed,Jemmy Aloshikin,0,High School,19,3.75,true,true
629,Dominique,Slaten,3/18/1975,Cis Woman,Hispanic,Occupational Therapist,Legal,4/20/2010,4/14/2000,33153.92,88.9,85.41,Weekly,0.0,436-24-1944,878 Aberg Point,Honkajoki,,38951,265-950-2481,Dominique Slaten,580-374-0983,Widowed,Dominique Slaten,7,High School,17,3.99,true,false
630,Graeme,Sabbin,1/3/1971,Non-binary,Hispanic,Data Coordinator,Accounting,4/10/2019,11/22/2000,26235.18,33.0,52.04,Weekly,0.98,243-58-8874,01 Maple Wood Center,Metz,B2,57032 CEDEX 01,606-111-5076,Graeme Sabbin,459-243-6293,Divorced,Graeme Sabbin,5,Doctorate,1,3.02,false,false
631,Ashil,Barthropp,6/15/1984,Cis Woman,White,VP Marketing,Business Development,9/2/2005,2/22/2019,156164.73,28.42,78.81,Bi-weekly,0.45,472-92-3469,16 Oxford Terrace,Flores da Cunha,,95270-000,732-741-0836,Ashil Barthropp,642-607-7545,Married,Ashil Barthropp,0,Associate's Degree,48,2.0,false,false
632,Steven,Glasman,3/19/1966,Transsexual Female,Hispanic,Web Designer III,Marketing,5/23/2005,9/13/2000,70750.77,68.7,18.09,Bi-weekly,0.64,483-21-8285,8 Killdeer Street,Mhlume,,,672-178-9367,Steven Glasman,267-590-8114,Married,Steven Glasman,1,High School,29,2.89,true,false
633,Fernande,Twinborne,8/24/1964,Trans Person,Other,Environmental Tech,Services,7/9/2011,2/4/2006,105312.5,67.58,51.79,Weekly,0.77,606-49-8399,18430 Ronald Regan Avenue,Bagratashen,,,253-527-0478,Fernande Twinborne,553-945-8635,Widowed,Fernande Twinborne,4,Associate's Degree,19,2.03,true,true
634,Maryellen,Mulvihill,1/4/1994,Transsexual Male,Hispanic,Software Test Engineer III,Research and Development,1/19/2014,3/14/2005,104139.81,44.31,75.19,Bi-weekly,0.45,384-94-9727,33053 Steensland Place,Kushiro,,729-5122,537-284-4710,Maryellen Mulvihill,248-700-1083,Single,Maryellen Mulvihill,2,Associate's Degree,10,2.91,true,false
635,Krispin,McCurley,9/13/1960,Pangender,Other,Staff Accountant II,Engineering,2/1/2000,4/9/2009,193643.23,88.95,29.74,Weekly,0.16,649-17-6084,087 Riverside Hill,Magtaking,,2416,195-894-9766,Krispin McCurley,765-707-1061,Widowed,Krispin McCurley,10,Doctorate,44,2.37,true,false
636,Kerr,Leary,8/10/1960,Gender Questioning,White,VP Product Management,Human Resources,3/22/2017,6/17/2013,162140.46,37.56,76.89,Bi-weekly,0.42,191-19-8676,9710 Nevada Road,Siaya,,,361-371-7094,Kerr Leary,623-348-8846,Widowed,Kerr Leary,0,High School,18,1.3,true,true
637,Hilde,Eburne,9/7/1998,Cisgender Female,Other,Systems Administrator III,Accounting,8/15/2013,11/24/2002,41891.83,44.88,76.67,Weekly,0.87,405-71-3489,3 4th Street,Ribeirão das Neves,,33800-000,224-441-2704,Hilde Eburne,926-818-5032,Married,Hilde Eburne,4,Associate's Degree,13,1.6,false,true
638,Leonard,Duckham,7/14/1988,FTM,Other,Electrical Engineer,Training,4/30/2017,5/22/2021,34183.27,69.39,19.6,Weekly,0.33,375-05-1448,22 Mallard Hill,Chon Daen,,67150,147-105-4088,Leonard Duckham,779-353-2719,Married,Leonard Duckham,4,Doctorate,36,3.31,true,true
639,Rey,Beazey,6/11/1952,Cis Man,Other,Product Engineer,Legal,4/23/2002,9/17/2020,119357.86,13.58,13.95,Bi-weekly,0.02,565-31-5238,53241 Talmadge Drive,Canis,,,305-738-5825,Rey Beazey,145-716-9146,Divorced,Rey Beazey,6,Bachelor's Degree,38,4.27,true,true
640,Berky,Weaver,7/30/1960,Cisgender Woman,Hispanic,Software Test Engineer II,Sales,10/25/2015,6/6/2014,83435.89,13.39,85.96,Bi-weekly,0.97,868-27-8957,92 Quincy Park,Barra,,9016,605-793-7713,Berky Weaver,836-523-2576,Divorced,Berky Weaver,10,High School,37,3.19,false,true
641,Portie,Houldey,8/17/1964,Neutrois,Black,Operator,Training,7/27/2016,10/4/2012,68258.69,75.69,51.09,Monthly,0.48,172-99-4087,63419 Chive Parkway,Al Ghizlānīyah,,,842-765-7021,Portie Houldey,239-855-1560,Widowed,Portie Houldey,7,Associate's Degree,43,2.99,true,false
642,Bradan,Habbon,2/10/1956,Neither,Other,Senior Financial Analyst,Training,2/27/2006,2/25/2019,34692.26,92.69,60.42,Monthly,0.75,253-04-3515,88 Ramsey Avenue,Subic,,2209,400-678-3804,Bradan Habbon,132-282-3030,Divorced,Bradan Habbon,0,Master's Degree,9,2.44,false,false
643,Linn,Gregan,2/9/1990,Trans Person,Asian,VP Accounting,Sales,12/18/2021,10/13/2015,173539.47,18.15,17.91,Weekly,0.34,131-94-0346,8 Swallow Crossing,Jedlińsk,,26-660,781-853-3756,Linn Gregan,253-880-4507,Widowed,Linn Gregan,9,Doctorate,3,2.72,true,true
644,Christiane,Suermeier,10/15/1960,MTF,Other,Computer Systems Analyst I,Product Management,3/31/2014,2/11/2005,198759.08,56.56,21.63,Bi-weekly,0.61,782-32-1968,8661 Monterey Pass,Lille,B4,59895 CEDEX 9,463-787-9609,Christiane Suermeier,698-889-9105,Married,Christiane Suermeier,0,Master's Degree,12,1.67,false,true
645,Cletus,Innwood,4/27/1990,Non-binary,White,Technical Writer,Accounting,4/3/2006,9/18/2010,32083.86,12.95,13.06,Weekly,0.26,545-66-8800,209 La Follette Center,Koh Tao,,10520,699-563-8974,Cletus Innwood,180-473-0950,Single,Cletus Innwood,1,Master's Degree,28,4.7,true,true
646,Marillin,Viccary,12/11/1953,Transsexual Female,Hispanic,Chemical Engineer,Engineering,6/4/2002,3/5/2000,99401.29,91.98,29.38,Weekly,0.17,751-13-9344,7 Kennedy Lane,Wanju,,,568-598-7961,Marillin Viccary,241-553-5314,Divorced,Marillin Viccary,9,Master's Degree,2,1.51,false,false
647,Dotty,Vowdon,7/5/1976,Gender Variant,Hispanic,Account Executive,Marketing,3/21/2014,2/5/2008,158477.46,14.82,90.1,Bi-weekly,0.6,696-26-0830,89 Bluestem Junction,Kinalansan,,6222,737-668-5850,Dotty Vowdon,404-946-1137,Widowed,Dotty Vowdon,3,Doctorate,24,4.18,true,false
648,Chaddy,Toping,4/14/1995,Cisgender,Asian,Design Engineer,Sales,12/5/2012,11/17/2001,160840.36,50.87,59.29,Bi-weekly,0.89,751-68-1605,546 Aberg Way,Passo,,,789-729-8039,Chaddy Toping,372-775-6627,Married,Chaddy Toping,5,High School,47,4.57,false,true
649,Lindsay,McCarlich,3/16/1991,Gender Fluid,Black,Actuary,Sales,5/4/2006,8/5/2015,123001.9,27.96,89.17,Bi-weekly,0.91,625-63-9420,284 Larry Point,Kaishantun,,,567-470-0795,Lindsay McCarlich,892-508-7934,Single,Lindsay McCarlich,9,High School,48,1.1,true,false
650,Philippe,Grundey,7/27/1952,Cisgender Male,Other,Safety Technician IV,Human Resources,3/17/2018,7/10/2018,170504.66,62.29,97.87,Bi-weekly,0.88,531-16-4328,50 Blaine Avenue,Pitomača,,33405,726-406-8480,Philippe Grundey,556-192-4182,Single,Philippe Grundey,0,High School,26,3.57,false,false
651,Ricki,Pilcher,9/22/1997,Male to Female,Black,Senior Financial Analyst,Support,4/29/2003,4/16/2018,57584.5,62.79,71.64,Monthly,0.48,497-30-0230,6515 Huxley Avenue,Velká Bystřice,,783 53,443-660-4188,Ricki Pilcher,258-507-0972,Divorced,Ricki Pilcher,1,Doctorate,10,2.64,true,true
652,Dollie,Baldacco,11/13/1951,Two-Spirit,Black,Technical Writer,Training,11/5/2011,6/9/2005,121349.02,38.88,92.99,Weekly,0.71,345-88-9081,81568 David Park,Sukagawa,,378-0401,470-816-0651,Dollie Baldacco,480-700-7654,Married,Dollie Baldacco,9,Bachelor's Degree,10,1.53,false,false
653,Dorothy,Menis,3/10/1994,Gender Fluid,Hispanic,Dental Hygienist,Marketing,9/26/2013,6/20/2019,42574.66,11.73,24.69,Bi-weekly,0.72,106-70-4746,8527 Reinke Hill,Mapusagafou,,96799,174-825-1363,Dorothy Menis,989-462-9004,Widowed,Dorothy Menis,1,Bachelor's Degree,35,4.28,false,false
654,Goober,Kopman,3/4/1983,Transsexual Person,White,Senior Editor,Legal,1/5/2020,5/13/2002,86258.88,20.01,26.13,Bi-weekly,0.34,700-22-4553,98819 Artisan Avenue,Sarzedo,,32450-000,684-487-4822,Goober Kopman,836-572-4400,Married,Goober Kopman,9,High School,8,3.01,true,true
655,Lamar,Cullinane,10/27/1986,Transgender Woman,Asian,Geological Engineer,Business Development,3/11/2009,3/3/2017,175096.09,38.93,53.84,Weekly,0.92,788-88-1562,0355 Redwing Place,Kuanchuan,,,261-661-3547,Lamar Cullinane,633-463-9899,Divorced,Lamar Cullinane,7,Doctorate,37,2.21,true,true
656,Benedicta,Ritmeyer,12/4/1975,Neither,Black,Professor,Accounting,8/19/2012,3/31/2008,170442.57,17.49,94.53,Monthly,0.18,194-83-1012,20 Heffernan Alley,Bayanbaraat,,,852-242-5244,Benedicta Ritmeyer,432-717-9236,Divorced,Benedicta Ritmeyer,6,Doctorate,36,1.55,true,true
657,Fredericka,O' Borne,5/17/1966,Cis Woman,Other,Structural Engineer,Support,4/27/2016,1/3/2008,160007.37,92.85,80.06,Weekly,0.59,662-14-3905,74 Eggendart Junction,Maxixe,,,162-800-1976,Fredericka O' Borne,977-254-1518,Divorced,Fredericka O' Borne,1,High School,47,3.19,false,false
658,Ivett,Boucher,1/9/1983,Transgender Person,Hispanic,Business Systems Development Analyst,Business Development,5/16/2020,12/13/2006,118643.45,55.81,61.08,Bi-weekly,0.36,851-91-1625,4 Armistice Park,El Olivar,,,673-162-3054,Ivett Boucher,125-572-6584,Married,Ivett Boucher,2,Associate's Degree,23,3.66,true,false
659,Gwenora,MacNab,2/26/2000,Transgender Male,White,Research Associate,Support,8/30/2012,12/4/2021,189632.23,79.43,58.37,Bi-weekly,0.43,848-61-6844,84696 Sachs Plaza,Tsul-Ulaan,,,220-284-9114,Gwenora MacNab,839-648-7394,Single,Gwenora MacNab,2,Doctorate,25,4.51,true,false
660,Lawrence,Risley,6/30/1966,Transgender Female,White,Media Manager I,Research and Development,1/31/2010,1/2/2014,187480.52,45.36,88.62,Monthly,0.56,838-74-1339,63721 Cardinal Road,Columbus,OH,43220,614-971-8272,Lawrence Risley,806-697-6425,Widowed,Lawrence Risley,5,High School,20,3.69,false,false
661,Shela,Couves,6/12/1961,MTF,White,Environmental Specialist,Human Resources,11/28/2002,6/15/2007,39631.49,77.45,65.02,Weekly,0.47,761-11-8333,27813 Basil Place,Getafe,MD,28904,442-267-6882,Shela Couves,120-732-8268,Single,Shela Couves,1,Master's Degree,25,2.7,true,false
662,Lucho,Paulucci,1/3/1982,Male to Female,Other,Senior Cost Accountant,Sales,7/25/2011,4/28/2012,156634.51,79.38,60.61,Bi-weekly,0.95,600-81-6885,97429 Glendale Avenue,Macinhata da Seixa,01,3720-085,263-609-9943,Lucho Paulucci,637-375-9808,Widowed,Lucho Paulucci,2,Master's Degree,35,1.41,false,true
663,Elicia,Flement,8/29/1999,Neutrois,White,Librarian,Human Resources,11/14/2006,12/14/2004,171327.0,94.94,21.05,Weekly,0.21,869-95-6844,852 Laurel Road,Rosais,45,9800-226,866-250-2720,Elicia Flement,582-872-9295,Widowed,Elicia Flement,2,Doctorate,0,3.24,true,true
664,Pavel,Klimke,4/17/1994,Neither,Black,Geological Engineer,Business Development,7/22/2019,8/5/2015,111429.45,75.77,82.79,Monthly,0.9,326-62-8165,22 Holmberg Alley,Labruge,13,4485-296,594-907-8564,Pavel Klimke,780-494-8477,Single,Pavel Klimke,5,Doctorate,5,4.62,false,true
665,Mercy,Conway,4/16/1975,Transsexual Male,Other,Compensation Analyst,Engineering,11/30/2019,1/27/2018,74797.49,17.36,51.54,Monthly,0.77,873-64-3842,23 Lighthouse Bay Avenue,Zhuravka,,,546-959-1884,Mercy Conway,146-623-3953,Married,Mercy Conway,1,High School,5,2.07,true,true
666,Adolpho,Farnie,3/26/1968,Cisgender,White,Sales Representative,Accounting,1/1/2021,4/7/2020,148492.4,95.45,24.46,Monthly,0.82,603-36-3076,5964 Sycamore Road,Nam Đàn,,,153-502-7317,Adolpho Farnie,873-570-7779,Divorced,Adolpho Farnie,6,Master's Degree,6,2.75,false,true
667,Zsa zsa,Gofton,10/9/1997,Transsexual Woman,Black,Administrative Assistant III,Engineering,9/28/2019,7/6/2019,167335.99,67.27,41.23,Monthly,0.2,846-58-5415,0384 Shelley Avenue,Janūb as Surrah,,,102-339-3028,Zsa zsa Gofton,879-709-5088,Married,Zsa zsa Gofton,6,Associate's Degree,22,2.3,false,false
668,April,Golborn,9/28/1953,Transgender Man,Hispanic,Programmer Analyst IV,Marketing,12/8/2009,2/20/2006,199991.49,99.27,39.63,Weekly,0.24,391-45-6021,90543 Florence Hill,Sarkanjut,,,612-793-3920,April Golborn,959-423-8544,Widowed,April Golborn,4,High School,11,1.32,true,true
669,Ardine,Butterick,9/15/1962,Transsexual Man,Asian,VP Sales,Legal,11/11/2012,1/13/2002,42359.37,17.52,54.97,Monthly,0.13,632-30-8704,0 Linden Trail,Gueset,,2436,916-863-7060,Ardine Butterick,263-826-1151,Divorced,Ardine Butterick,9,Doctorate,25,2.33,false,true
670,Saree,MacKill,9/20/1966,Transsexual Person,Asian,Nurse,Research and Development,6/20/2018,6/6/2009,20968.92,29.04,79.05,Weekly,0.19,834-49-6573,1 Namekagon Point,Novoshakhtinsk,,346930,442-430-7468,Saree MacKill,460-712-2995,Single,Saree MacKill,8,Master's Degree,6,3.95,false,false
671,Cheri,Whittington,9/20/1983,Transsexual Female,Asian,Food Chemist,Services,8/25/2005,4/7/2010,64919.86,27.81,24.65,Bi-weekly,0.56,137-46-2566,10 Spenser Circle,Mikrókampos,,,417-121-0836,Cheri Whittington,273-644-0915,Married,Cheri Whittington,10,Master's Degree,6,3.18,false,false
672,Emanuel,Bris,2/19/1955,Androgynous,Asian,Programmer Analyst III,Training,9/10/2015,10/27/2000,61030.44,73.08,41.83,Weekly,0.96,784-33-6980,12 Mcbride Pass,Virginia Beach,VA,23459,757-956-5286,Emanuel Bris,234-624-8094,Married,Emanuel Bris,0,Associate's Degree,48,2.72,true,true
673,Devin,Swaton,10/11/1998,Female to Male,White,Assistant Manager,Legal,5/22/2012,7/17/2016,125783.94,77.36,26.64,Bi-weekly,0.7,495-98-4522,43632 Welch Point,Oyo,,,107-656-0514,Devin Swaton,155-291-8228,Married,Devin Swaton,10,Associate's Degree,33,2.03,true,true
674,Darb,Claridge,10/30/1981,Cis Male,Asian,Teacher,Product Management,12/8/2008,3/31/2014,141604.9,37.04,87.37,Bi-weekly,0.13,406-93-7321,37306 Fremont Park,Brasília,,70000-000,320-112-5236,Darb Claridge,483-645-3318,Single,Darb Claridge,5,Master's Degree,19,5.0,true,true
675,Emmey,Deeming,6/20/1998,Agender,White,Health Coach III,Support,6/18/2001,5/1/2007,85375.67,99.16,21.31,Bi-weekly,0.88,827-05-4420,3497 Hudson Hill,Massenya,,,427-934-1449,Emmey Deeming,639-351-1146,Married,Emmey Deeming,5,Associate's Degree,40,1.76,true,true
676,Bryana,Geertz,11/11/1971,Cisgender,Other,Information Systems Manager,Human Resources,2/10/2000,6/20/2019,49975.17,83.44,54.82,Bi-weekly,0.72,234-34-5188,2 Dixon Pass,Juexi,,,345-227-5843,Bryana Geertz,535-811-6462,Divorced,Bryana Geertz,5,Doctorate,50,1.11,true,false
677,Hana,Morby,9/2/1978,Neutrois,Other,Occupational Therapist,Training,10/8/2010,5/31/2006,178432.29,59.86,21.35,Bi-weekly,0.69,291-42-7446,1 Cascade Drive,Breu,,,741-148-5540,Hana Morby,430-327-9341,Widowed,Hana Morby,9,Master's Degree,24,2.32,false,false
678,Brooke,Bolstridge,6/20/1983,Neutrois,Other,Research Nurse,Human Resources,9/7/2000,5/30/2021,194071.79,54.16,81.01,Bi-weekly,0.88,737-22-9369,76284 Bonner Parkway,Pavliš,,,504-772-3305,Brooke Bolstridge,370-176-0618,Single,Brooke Bolstridge,7,Bachelor's Degree,21,4.39,true,false
679,Birgitta,Guenther,3/25/1966,Cis,Hispanic,Pharmacist,Services,6/29/2009,4/21/2006,106750.84,74.6,63.67,Monthly,0.32,703-35-1011,03626 Ridgeway Road,Lubuk Sikaping,,,672-414-3020,Birgitta Guenther,185-161-9305,Married,Birgitta Guenther,4,High School,32,3.29,false,true
680,Gerek,Talkington,7/27/1961,Genderqueer,Asian,Environmental Tech,Sales,5/28/2004,3/12/2004,109591.45,21.18,12.77,Weekly,0.2,235-03-8667,8 Westridge Avenue,Bangad,,3100,130-252-8310,Gerek Talkington,796-737-6053,Widowed,Gerek Talkington,10,Associate's Degree,28,4.93,false,false
681,Jory,Ashborn,7/1/1955,Trans Male,Other,Payment Adjustment Coordinator,Sales,4/25/2015,4/2/2020,80407.03,26.15,34.64,Weekly,0.43,249-98-8447,18495 Mccormick Center,Kusi,,,661-150-7676,Jory Ashborn,124-466-8083,Divorced,Jory Ashborn,5,Bachelor's Degree,21,4.93,false,true
682,Chelsey,Ielden,11/22/1961,Intersex,White,Structural Analysis Engineer,Engineering,5/8/2016,10/10/2009,123634.41,57.35,40.64,Weekly,0.25,332-74-4075,61 Kings Center,Tønsberg,07,3119,749-932-2116,Chelsey Ielden,411-566-6561,Divorced,Chelsey Ielden,6,Associate's Degree,20,2.08,false,true
683,Shelbi,Mepsted,11/15/1980,Transfeminine,Hispanic,Account Coordinator,Sales,4/3/2012,7/4/2006,73691.88,11.54,45.84,Weekly,0.46,775-30-6218,77055 Sugar Terrace,Korisós,,,252-185-6705,Shelbi Mepsted,318-487-0172,Married,Shelbi Mepsted,0,High School,13,4.04,false,true
684,Denys,Maillard,6/17/1958,Cisgender,Hispanic,Account Coordinator,Legal,10/30/2001,1/17/2018,94192.41,16.86,21.49,Bi-weekly,0.57,786-06-1252,1675 Swallow Lane,Kanazawa-shi,,924-0007,290-553-8030,Denys Maillard,397-546-6080,Widowed,Denys Maillard,6,Doctorate,13,4.18,false,false
685,Emilio,Calabry,8/8/1956,Transsexual Person,Other,Food Chemist,Legal,5/1/2007,7/20/2012,24454.13,70.31,35.21,Monthly,0.65,195-12-5839,853 Bellgrove Street,Ngelak,,,845-181-9266,Emilio Calabry,915-968-3416,Single,Emilio Calabry,6,Doctorate,29,4.95,true,false
686,Albert,Diment,4/23/1952,Trans,Hispanic,Research Associate,Marketing,10/3/2006,6/11/2017,174840.78,82.14,43.25,Weekly,0.99,296-49-8199,4112 Debs Avenue,Åhus,M,296 81,998-273-9196,Albert Diment,310-238-6174,Widowed,Albert Diment,7,High School,12,3.79,false,false
687,Claudell,Kort,9/13/1990,Transgender Person,Black,Senior Developer,Product Management,1/27/2009,9/1/2009,32388.19,90.05,28.02,Bi-weekly,0.51,425-97-1189,11 Cody Circle,Xinyu,,,194-717-0711,Claudell Kort,850-807-5679,Divorced,Claudell Kort,2,High School,29,4.61,true,true
688,Rania,Kildale,10/18/1986,Non-binary,Black,GIS Technical Architect,Research and Development,6/7/2018,7/16/2003,170515.24,85.65,40.07,Monthly,0.25,810-08-3440,97210 Sutteridge Court,Cabarroguis,,3400,569-606-8275,Rania Kildale,698-560-1952,Married,Rania Kildale,8,Doctorate,13,3.65,false,true
689,Arleta,Pidduck,12/16/1959,Transsexual Female,Hispanic,Civil Engineer,Services,6/22/2021,5/14/2013,68396.44,81.7,35.8,Monthly,0.77,640-02-1496,148 Gulseth Street,Karangnongko,,,613-384-7373,Arleta Pidduck,725-864-3106,Single,Arleta Pidduck,2,Associate's Degree,10,4.52,true,false
690,Gustave,Clucas,6/25/1972,Other,Black,Nurse,Sales,9/1/2011,6/4/2015,140613.64,53.23,50.97,Weekly,0.35,832-59-8635,85 Luster Circle,Moinhos,13,4610-695,591-584-7239,Gustave Clucas,561-757-7678,Widowed,Gustave Clucas,7,High School,47,1.26,false,true
691,Carlene,Sabates,4/1/1976,Trans Person,Asian,Internal Auditor,Accounting,9/11/2020,11/22/2020,81782.69,55.85,57.51,Monthly,0.14,711-07-5944,61 Veith Circle,Bobrovka,,457134,320-577-4254,Carlene Sabates,793-626-8780,Widowed,Carlene Sabates,4,Bachelor's Degree,11,2.6,true,false
692,Zita,Belz,9/17/1951,Trans Person,Hispanic,Web Developer I,Business Development,10/19/2011,2/5/2000,152247.62,46.68,22.46,Monthly,0.07,784-26-6880,86 Darwin Avenue,Badīn,,72200,475-619-5343,Zita Belz,105-816-4136,Married,Zita Belz,5,Doctorate,39,3.67,true,true
693,Eolanda,Hymans,3/30/1964,Cisgender Female,Black,Help Desk Operator,Sales,3/29/2010,3/10/2005,129941.78,82.24,56.98,Weekly,0.22,200-51-5304,40151 Waxwing Terrace,Wonoharjo,,,341-392-7926,Eolanda Hymans,425-132-9091,Widowed,Eolanda Hymans,4,Master's Degree,16,2.9,false,false
694,Vinnie,Bottoms,6/20/1970,Transsexual Male,White,Editor,Training,2/3/2000,10/13/2011,187864.33,74.91,11.77,Weekly,0.64,276-34-3714,104 Red Cloud Drive,Sutton,ENG,CT15,808-854-2680,Vinnie Bottoms,967-930-9190,Widowed,Vinnie Bottoms,2,Doctorate,38,1.27,true,false
695,Inessa,Brandsma,4/12/1973,Cis Man,Other,Legal Assistant,Human Resources,4/20/2020,7/2/2017,153358.65,67.55,91.95,Weekly,0.96,357-86-0504,16299 Coleman Junction,Novomoskovs’k,,,986-228-9819,Inessa Brandsma,187-116-3475,Married,Inessa Brandsma,10,Doctorate,10,2.37,true,true
696,Inge,Singyard,6/19/1974,Transgender Man,Hispanic,Automation Specialist III,Marketing,5/9/2007,10/29/2009,51087.97,62.88,96.55,Bi-weekly,0.94,105-55-4323,8714 Fair Oaks Center,Kudang,,,443-919-8426,Inge Singyard,126-803-8125,Married,Inge Singyard,1,Bachelor's Degree,1,3.87,true,false
